paper_id,dblp_key,congress,level,area,year,window,country_code,source,method,confidence,matched_by,source_work_id,doi,matched_title,n_authors_with_profiles
P0496187,conf/aistats/AskinSJJ25,AISTATS,A,IA / ML,2025,2021-2025,IN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Federated Communication-Efficient Multi-Objective Optimization,4
P0496187,conf/aistats/AskinSJJ25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Federated Communication-Efficient Multi-Objective Optimization,4
P0496546,conf/aistats/PavlovicSZ25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Differentially Private Kernelized Contextual Bandits,3
P0496396,conf/aistats/KacprzykS25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Beyond Size-Based Metrics: Measuring Task-Specific Complexity in Symbolic Regression,2
P0496461,conf/aistats/LiuDDZ25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Optimal Stochastic Trace Estimation in Generative Modeling,4
P0496676,conf/aistats/WegelKTY25,AISTATS,A,IA / ML,2025,2021-2025,AT,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Learning Pareto manifolds in high dimensions: How can regularization help?,4
P0496676,conf/aistats/WegelKTY25,AISTATS,A,IA / ML,2025,2021-2025,CH,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Learning Pareto manifolds in high dimensions: How can regularization help?,4
P0496423,conf/aistats/KongDMNBWWFMGZ25,AISTATS,A,IA / ML,2025,2021-2025,CA,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Diffusion Models as Constrained Samplers for Optimization with Unknown Constraints,11
P0496423,conf/aistats/KongDMNBWWFMGZ25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Diffusion Models as Constrained Samplers for Optimization with Unknown Constraints,11
P0496423,conf/aistats/KongDMNBWWFMGZ25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Diffusion Models as Constrained Samplers for Optimization with Unknown Constraints,11
P0496258,conf/aistats/ChenSDK25,AISTATS,A,IA / ML,2025,2021-2025,NL,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Understanding the Effect of GCN Convolutions in Regression Tasks,2
P0496258,conf/aistats/ChenSDK25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Understanding the Effect of GCN Convolutions in Regression Tasks,2
P0496429,conf/aistats/KuleszaSW25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,General Staircase Mechanisms for Optimal Differential Privacy,3
P0496679,conf/aistats/WerenskiMAM25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,"Linearized Wasserstein Barycenters: Synthesis, Analysis, Representational Capacity, and Applications",4
P0496563,conf/aistats/RahmaniF25,AISTATS,A,IA / ML,2025,2021-2025,CH,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Causal Temporal Regime Structure Learning,2
P0496706,conf/aistats/YangMDWCSCD25,AISTATS,A,IA / ML,2025,2021-2025,CA,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Faster WIND: Accelerating Iterative Best-of-$N$ Distillation  for LLM Alignment,8
P0496706,conf/aistats/YangMDWCSCD25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Faster WIND: Accelerating Iterative Best-of-$N$ Distillation  for LLM Alignment,8
P0496706,conf/aistats/YangMDWCSCD25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Faster WIND: Accelerating Iterative Best-of-$N$ Distillation  for LLM Alignment,8
P0496293,conf/aistats/DongGG25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Beyond Discretization: Learning the Optimal Solution Path,3
P0496455,conf/aistats/LinGJBP25,AISTATS,A,IA / ML,2025,2021-2025,CN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Stochastic Weight Sharing for Bayesian Neural Networks,5
P0496455,conf/aistats/LinGJBP25,AISTATS,A,IA / ML,2025,2021-2025,IE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Stochastic Weight Sharing for Bayesian Neural Networks,5
P0496509,conf/aistats/ModiCS25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,"Batch, match, and patch: low-rank approximations for score-based variational inference",3
P0496699,conf/aistats/YanNDAH25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Understanding Expert Structures on Minimax Parameter Estimation in Contaminated Mixture of Experts,5
P0496684,conf/aistats/WuSZS25,AISTATS,A,IA / ML,2025,2021-2025,CN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Cost-Aware Optimal Pairwise Pure Exploration,4
P0496684,conf/aistats/WuSZS25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Cost-Aware Optimal Pairwise Pure Exploration,4
P0496710,conf/aistats/YeJYSLZY25,AISTATS,A,IA / ML,2025,2021-2025,CN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Efficient and Asymptotically Unbiased Constrained Decoding for Large Language Models,7
P0496710,conf/aistats/YeJYSLZY25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Efficient and Asymptotically Unbiased Constrained Decoding for Large Language Models,7
P0496291,conf/aistats/DissanayakeHHSZD25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Quantifying Knowledge Distillation using Partial Information Decomposition,6
P0496185,conf/aistats/AryaRG25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,SINE: Scalable MPE Inference for Probabilistic Graphical Models using Advanced Neural Embeddings,3
P0496304,conf/aistats/ErginbasCR25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Online Assortment and Price Optimization Under Contextual Choice Models,3
P0496257,conf/aistats/ChenLLSS25,AISTATS,A,IA / ML,2025,2021-2025,AU,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Bypassing the Exponential Dependency: Looped Transformers Efficiently Learn In-context by Multi-step Gradient Descent,5
P0496257,conf/aistats/ChenLLSS25,AISTATS,A,IA / ML,2025,2021-2025,CN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Bypassing the Exponential Dependency: Looped Transformers Efficiently Learn In-context by Multi-step Gradient Descent,5
P0496257,conf/aistats/ChenLLSS25,AISTATS,A,IA / ML,2025,2021-2025,HK,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Bypassing the Exponential Dependency: Looped Transformers Efficiently Learn In-context by Multi-step Gradient Descent,5
P0496257,conf/aistats/ChenLLSS25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Bypassing the Exponential Dependency: Looped Transformers Efficiently Learn In-context by Multi-step Gradient Descent,5
P0496220,conf/aistats/BoseLFD25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Keeping up with dynamic attackers: Certifying robustness to adaptive online data poisoning,4
P0496487,conf/aistats/MandalNKSR25,AISTATS,A,IA / ML,2025,2021-2025,DE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Corruption Robust Offline Reinforcement Learning with Human Feedback,5
P0496487,conf/aistats/MandalNKSR25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Corruption Robust Offline Reinforcement Learning with Human Feedback,5
P0496219,conf/aistats/BoseDF25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Offline Multi-task Transfer RL with Representational Penalization,3
P0496592,conf/aistats/SalazarKWCB25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Posterior Mean Matching: Generative Modeling through Online Bayesian Inference,5
P0496537,conf/aistats/OzkaraYP25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Stochastic Rounding for LLM Training: Theory and Practice,3
P0496738,conf/aistats/ZhaoIBG25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Prepacking: A Simple Method for Fast Prefilling and Increased Throughput in Large Language Models,4
P0496343,conf/aistats/GuoH25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Cross-Modal Imputation and Uncertainty Estimation for Spatial Transcriptomics,2
P0496408,conf/aistats/KhatamiPCRS25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Graph Machine Learning based Doubly Robust Estimator for Network Causal Effects,5
P0496445,conf/aistats/LiCDKCG25,AISTATS,A,IA / ML,2025,2021-2025,HK,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,On the Power of Multitask Representation Learning with Gradient Descent,6
P0496445,conf/aistats/LiCDKCG25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,On the Power of Multitask Representation Learning with Gradient Descent,6
P0496200,conf/aistats/BanerjeeLZ25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Loss Gradient Gaussian Width based Generalization and Optimization Guarantees,3
P0496467,conf/aistats/LiuYBS25,AISTATS,A,IA / ML,2025,2021-2025,HK,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,ScoreFusion: Fusing Score-based Generative Models via Kullback–Leibler Barycenters,4
P0496467,conf/aistats/LiuYBS25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,ScoreFusion: Fusing Score-based Generative Models via Kullback–Leibler Barycenters,4
P0496556,conf/aistats/PiskorzABS25,AISTATS,A,IA / ML,2025,2021-2025,NL,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Active Feature Acquisition for Personalised Treatment Assignment,4
P0496556,conf/aistats/PiskorzABS25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Active Feature Acquisition for Personalised Treatment Assignment,4
P0496654,conf/aistats/ValkanasOC25,AISTATS,A,IA / ML,2025,2021-2025,CA,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,MODL: Multilearner Online Deep Learning,3
P0496702,conf/aistats/YangFWLDA25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Behavior-Inspired Neural Networks for Relational Inference,6
P0496519,conf/aistats/NeopaneRS25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Logarithmic Neyman Regret for Adaptive Estimation of the Average Treatment Effect,3
P0496749,conf/aistats/ZiomekAO25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Time-varying Gaussian Process Bandits with Unknown Prior,3
P0496749,conf/aistats/ZiomekAO25,AISTATS,A,IA / ML,2025,2021-2025,JP,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Time-varying Gaussian Process Bandits with Unknown Prior,3
P0496593,conf/aistats/SalgiaPCZ25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Characterizing the Accuracy-Communication-Privacy Trade-off in Distributed Stochastic Convex Optimization,4
P0496499,conf/aistats/MazaheriSU25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Synthetic Potential Outcomes and Causal Mixture Identifiability,3
P0496658,conf/aistats/VishwanathH25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Signal Recovery from Random Dot-Product Graphs under Local Differential Privacy,1
P0496586,conf/aistats/RyuBPRL25,AISTATS,A,IA / ML,2025,2021-2025,CH,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Cross-modality Matching and Prediction of Perturbation Responses with Labeled Gromov-Wasserstein Optimal Transport,5
P0496586,conf/aistats/RyuBPRL25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Cross-modality Matching and Prediction of Perturbation Responses with Labeled Gromov-Wasserstein Optimal Transport,5
P0496253,conf/aistats/ChenC25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Linear Submodular Maximization with Bandit Feedback,2
P0496648,conf/aistats/TothKPP25,AISTATS,A,IA / ML,2025,2021-2025,AT,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Effective Bayesian Causal Inference via Structural Marginalisation and Autoregressive Orders,4
P0496736,conf/aistats/ZhaoCLTT25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,From Deep Additive Kernel Learning to Last-Layer Bayesian Neural Networks via Induced Prior Approximation,5
P0496227,conf/aistats/BuiML25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Variance-Aware Linear UCB with Deep Representation for Neural Contextual Bandits,3
P0496617,conf/aistats/SimsekBH25,AISTATS,A,IA / ML,2025,2021-2025,CH,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Learning Gaussian Multi-Index Models with Gradient Flow: Time Complexity and Directional Convergence,3
P0496617,conf/aistats/SimsekBH25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Learning Gaussian Multi-Index Models with Gradient Flow: Time Complexity and Directional Convergence,3
P0496539,conf/aistats/PandaCKCB25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Local Stochastic Sensitivity Analysis For Dynamical Systems,5
P0496296,conf/aistats/DuanXSL25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,The cost of local and global fairness in Federated Learning,4
P0496541,conf/aistats/ParkBZWKGW25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Approximate Equivariance in Reinforcement Learning,7
P0496583,conf/aistats/RussoMR25,AISTATS,A,IA / ML,2025,2021-2025,IT,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Achieving $\widetilde{\mathcal{O}}(\sqrt{T})$ Regret in Average-Reward POMDPs with Known Observation Models,3
P0496582,conf/aistats/RusakRJBZB25,AISTATS,A,IA / ML,2025,2021-2025,DE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,InfoNCE: Identifying the Gap Between Theory and Practice,6
P0496582,conf/aistats/RusakRJBZB25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,InfoNCE: Identifying the Gap Between Theory and Practice,6
