area,window,country_code,country_articles,area_report_label,eu27_uk_articles,resolved_articles,country_name,is_eu27_uk,share_resolved,share_eu27_uk,share_eu27_uk_pct
Sistemas,2011-2015,CN,700,"Sistemas, arquitectura y computación",2484,8578,China,False,0.081604,0.281804,28.18
Sistemas,2011-2015,FR,469,"Sistemas, arquitectura y computación",2484,8578,France,True,0.054675,0.188808,18.881
Sistemas,2011-2015,CA,453,"Sistemas, arquitectura y computación",2484,8578,Canada,False,0.05281,0.182367,18.237
Sistemas,2011-2015,GB,436,"Sistemas, arquitectura y computación",2484,8578,United Kingdom,True,0.050828,0.175523,17.552
Sistemas,2011-2015,CH,375,"Sistemas, arquitectura y computación",2484,8578,Switzerland,False,0.043716,0.150966,15.097
Sistemas,2011-2015,TW,314,"Sistemas, arquitectura y computación",2484,8578,Taiwan,False,0.036605,0.126409,12.641
Sistemas,2011-2015,IT,252,"Sistemas, arquitectura y computación",2484,8578,Italy,True,0.029377,0.101449,10.145
Sistemas,2011-2015,KR,247,"Sistemas, arquitectura y computación",2484,8578,South Korea,False,0.028795,0.099436,9.944
Sistemas,2011-2015,JP,212,"Sistemas, arquitectura y computación",2484,8578,Japan,False,0.024714,0.085346,8.535
Sistemas,2011-2015,ES,208,"Sistemas, arquitectura y computación",2484,8578,Spain,True,0.024248,0.083736,8.374
Sistemas,2011-2015,IL,202,"Sistemas, arquitectura y computación",2484,8578,Israel,False,0.023549,0.08132,8.132
Sistemas,2011-2015,IN,188,"Sistemas, arquitectura y computación",2484,8578,India,False,0.021917,0.075684,7.568
Sistemas,2011-2015,SG,165,"Sistemas, arquitectura y computación",2484,8578,Singapore,False,0.019235,0.066425,6.643
Sistemas,2011-2015,NL,161,"Sistemas, arquitectura y computación",2484,8578,Netherlands,True,0.018769,0.064815,6.481
Sistemas,2011-2015,HK,144,"Sistemas, arquitectura y computación",2484,8578,Hong Kong,False,0.016787,0.057971,5.797
Sistemas,2011-2015,SE,139,"Sistemas, arquitectura y computación",2484,8578,Sweden,True,0.016204,0.055958,5.596
Sistemas,2011-2015,BE,94,"Sistemas, arquitectura y computación",2484,8578,Belgium,True,0.010958,0.037842,3.784
Sistemas,2011-2015,PT,82,"Sistemas, arquitectura y computación",2484,8578,Portugal,True,0.009559,0.033011,3.301
Sistemas,2011-2015,AU,79,"Sistemas, arquitectura y computación",2484,8578,Australia,False,0.00921,0.031804,3.18
Sistemas,2011-2015,BR,77,"Sistemas, arquitectura y computación",2484,8578,Brazil,False,0.008976,0.030998,3.1
Sistemas,2011-2015,GR,70,"Sistemas, arquitectura y computación",2484,8578,Greece,True,0.00816,0.02818,2.818
Sistemas,2011-2015,AT,60,"Sistemas, arquitectura y computación",2484,8578,Austria,True,0.006995,0.024155,2.415
Sistemas,2011-2015,IR,41,"Sistemas, arquitectura y computación",2484,8578,IR,False,0.00478,0.016506,1.651
Sistemas,2011-2015,HU,38,"Sistemas, arquitectura y computación",2484,8578,HU,True,0.00443,0.015298,1.53
Sistemas,2011-2015,FI,34,"Sistemas, arquitectura y computación",2484,8578,Finland,True,0.003964,0.013688,1.369
Sistemas,2011-2015,PL,30,"Sistemas, arquitectura y computación",2484,8578,Poland,True,0.003497,0.012077,1.208
Sistemas,2011-2015,NO,28,"Sistemas, arquitectura y computación",2484,8578,Norway,False,0.003264,0.011272,1.127
Sistemas,2011-2015,CY,27,"Sistemas, arquitectura y computación",2484,8578,CY,True,0.003148,0.01087,1.087
Sistemas,2011-2015,IE,25,"Sistemas, arquitectura y computación",2484,8578,Ireland,True,0.002914,0.010064,1.006
Sistemas,2011-2015,TR,22,"Sistemas, arquitectura y computación",2484,8578,TR,False,0.002565,0.008857,0.886
Sistemas,2011-2015,NZ,19,"Sistemas, arquitectura y computación",2484,8578,NZ,False,0.002215,0.007649,0.765
Sistemas,2011-2015,DK,17,"Sistemas, arquitectura y computación",2484,8578,Denmark,True,0.001982,0.006844,0.684
Sistemas,2011-2015,CZ,16,"Sistemas, arquitectura y computación",2484,8578,Czechia,True,0.001865,0.006441,0.644
Sistemas,2011-2015,PK,14,"Sistemas, arquitectura y computación",2484,8578,PK,False,0.001632,0.005636,0.564
Sistemas,2011-2015,MY,13,"Sistemas, arquitectura y computación",2484,8578,MY,False,0.001516,0.005233,0.523
Sistemas,2011-2015,RU,12,"Sistemas, arquitectura y computación",2484,8578,RU,False,0.001399,0.004831,0.483
Sistemas,2011-2015,IS,10,"Sistemas, arquitectura y computación",2484,8578,IS,False,0.001166,0.004026,0.403
Sistemas,2011-2015,MX,10,"Sistemas, arquitectura y computación",2484,8578,MX,False,0.001166,0.004026,0.403
Sistemas,2011-2015,QA,10,"Sistemas, arquitectura y computación",2484,8578,QA,False,0.001166,0.004026,0.403
Sistemas,2011-2015,SA,9,"Sistemas, arquitectura y computación",2484,8578,SA,False,0.001049,0.003623,0.362
Sistemas,2011-2015,AE,8,"Sistemas, arquitectura y computación",2484,8578,AE,False,0.000933,0.003221,0.322
Sistemas,2011-2015,EG,6,"Sistemas, arquitectura y computación",2484,8578,EG,False,0.000699,0.002415,0.242
Sistemas,2011-2015,MO,6,"Sistemas, arquitectura y computación",2484,8578,MO,False,0.000699,0.002415,0.242
Sistemas,2011-2015,RO,5,"Sistemas, arquitectura y computación",2484,8578,RO,True,0.000583,0.002013,0.201
Sistemas,2011-2015,CL,4,"Sistemas, arquitectura y computación",2484,8578,CL,False,0.000466,0.00161,0.161
Sistemas,2011-2015,LB,4,"Sistemas, arquitectura y computación",2484,8578,LB,False,0.000466,0.00161,0.161
Sistemas,2011-2015,RS,4,"Sistemas, arquitectura y computación",2484,8578,RS,False,0.000466,0.00161,0.161
Sistemas,2011-2015,BG,3,"Sistemas, arquitectura y computación",2484,8578,BG,True,0.00035,0.001208,0.121
Sistemas,2011-2015,EE,3,"Sistemas, arquitectura y computación",2484,8578,EE,True,0.00035,0.001208,0.121
Sistemas,2011-2015,LU,3,"Sistemas, arquitectura y computación",2484,8578,LU,True,0.00035,0.001208,0.121
Sistemas,2011-2015,TH,3,"Sistemas, arquitectura y computación",2484,8578,TH,False,0.00035,0.001208,0.121
Sistemas,2011-2015,DO,2,"Sistemas, arquitectura y computación",2484,8578,DO,False,0.000233,0.000805,0.081
Sistemas,2011-2015,DZ,2,"Sistemas, arquitectura y computación",2484,8578,DZ,False,0.000233,0.000805,0.081
Sistemas,2011-2015,LK,2,"Sistemas, arquitectura y computación",2484,8578,LK,False,0.000233,0.000805,0.081
Sistemas,2011-2015,SK,2,"Sistemas, arquitectura y computación",2484,8578,SK,True,0.000233,0.000805,0.081
Sistemas,2011-2015,TN,2,"Sistemas, arquitectura y computación",2484,8578,TN,False,0.000233,0.000805,0.081
Sistemas,2011-2015,AR,1,"Sistemas, arquitectura y computación",2484,8578,AR,False,0.000117,0.000403,0.04
Sistemas,2011-2015,BD,1,"Sistemas, arquitectura y computación",2484,8578,BD,False,0.000117,0.000403,0.04
Sistemas,2011-2015,BI,1,"Sistemas, arquitectura y computación",2484,8578,BI,False,0.000117,0.000403,0.04
Sistemas,2011-2015,BO,1,"Sistemas, arquitectura y computación",2484,8578,BO,False,0.000117,0.000403,0.04
Sistemas,2011-2015,CO,1,"Sistemas, arquitectura y computación",2484,8578,CO,False,0.000117,0.000403,0.04
Sistemas,2011-2015,ID,1,"Sistemas, arquitectura y computación",2484,8578,ID,False,0.000117,0.000403,0.04
Sistemas,2011-2015,IQ,1,"Sistemas, arquitectura y computación",2484,8578,IQ,False,0.000117,0.000403,0.04
Sistemas,2011-2015,JM,1,"Sistemas, arquitectura y computación",2484,8578,JM,False,0.000117,0.000403,0.04
Sistemas,2011-2015,JO,1,"Sistemas, arquitectura y computación",2484,8578,JO,False,0.000117,0.000403,0.04
Sistemas,2011-2015,KH,1,"Sistemas, arquitectura y computación",2484,8578,KH,False,0.000117,0.000403,0.04
Sistemas,2011-2015,MA,1,"Sistemas, arquitectura y computación",2484,8578,MA,False,0.000117,0.000403,0.04
Sistemas,2011-2015,MD,1,"Sistemas, arquitectura y computación",2484,8578,MD,False,0.000117,0.000403,0.04
Sistemas,2011-2015,MT,1,"Sistemas, arquitectura y computación",2484,8578,MT,True,0.000117,0.000403,0.04
Sistemas,2011-2015,PA,1,"Sistemas, arquitectura y computación",2484,8578,PA,False,0.000117,0.000403,0.04
Sistemas,2011-2015,PH,1,"Sistemas, arquitectura y computación",2484,8578,PH,False,0.000117,0.000403,0.04
Sistemas,2011-2015,UA,1,"Sistemas, arquitectura y computación",2484,8578,UA,False,0.000117,0.000403,0.04
Sistemas,2011-2015,VE,1,"Sistemas, arquitectura y computación",2484,8578,VE,False,0.000117,0.000403,0.04
Sistemas,2011-2015,VN,1,"Sistemas, arquitectura y computación",2484,8578,VN,False,0.000117,0.000403,0.04
Sistemas,2011-2015,ZA,1,"Sistemas, arquitectura y computación",2484,8578,ZA,False,0.000117,0.000403,0.04
Sistemas,2016-2020,US,5313,"Sistemas, arquitectura y computación",2576,9192,United States,False,0.578003,2.0625,206.25
Sistemas,2016-2020,CN,1323,"Sistemas, arquitectura y computación",2576,9192,China,False,0.14393,0.513587,51.359
Sistemas,2016-2020,DE,795,"Sistemas, arquitectura y computación",2576,9192,Germany,True,0.086488,0.308618,30.862
Sistemas,2016-2020,GB,605,"Sistemas, arquitectura y computación",2576,9192,United Kingdom,True,0.065818,0.23486,23.486
Sistemas,2016-2020,CH,448,"Sistemas, arquitectura y computación",2576,9192,Switzerland,False,0.048738,0.173913,17.391
Sistemas,2016-2020,FR,403,"Sistemas, arquitectura y computación",2576,9192,France,True,0.043842,0.156444,15.644
Sistemas,2016-2020,CA,397,"Sistemas, arquitectura y computación",2576,9192,Canada,False,0.04319,0.154115,15.411
Sistemas,2016-2020,KR,393,"Sistemas, arquitectura y computación",2576,9192,South Korea,False,0.042755,0.152562,15.256
Sistemas,2016-2020,IL,295,"Sistemas, arquitectura y computación",2576,9192,Israel,False,0.032093,0.114519,11.452
Sistemas,2016-2020,TW,288,"Sistemas, arquitectura y computación",2576,9192,Taiwan,False,0.031332,0.111801,11.18
Sistemas,2016-2020,IT,229,"Sistemas, arquitectura y computación",2576,9192,Italy,True,0.024913,0.088898,8.89
Sistemas,2016-2020,HK,224,"Sistemas, arquitectura y computación",2576,9192,Hong Kong,False,0.024369,0.086957,8.696
Sistemas,2016-2020,IN,207,"Sistemas, arquitectura y computación",2576,9192,India,False,0.02252,0.080357,8.036
Sistemas,2016-2020,JP,205,"Sistemas, arquitectura y computación",2576,9192,Japan,False,0.022302,0.079581,7.958
Sistemas,2016-2020,SG,180,"Sistemas, arquitectura y computación",2576,9192,Singapore,False,0.019582,0.069876,6.988
Sistemas,2016-2020,NL,177,"Sistemas, arquitectura y computación",2576,9192,Netherlands,True,0.019256,0.068711,6.871
Sistemas,2016-2020,ES,172,"Sistemas, arquitectura y computación",2576,9192,Spain,True,0.018712,0.06677,6.677
Sistemas,2016-2020,AT,163,"Sistemas, arquitectura y computación",2576,9192,Austria,True,0.017733,0.063276,6.328
Sistemas,2016-2020,SE,125,"Sistemas, arquitectura y computación",2576,9192,Sweden,True,0.013599,0.048525,4.852
Sistemas,2016-2020,BE,92,"Sistemas, arquitectura y computación",2576,9192,Belgium,True,0.010009,0.035714,3.571
Sistemas,2016-2020,AU,83,"Sistemas, arquitectura y computación",2576,9192,Australia,False,0.00903,0.03222,3.222
Sistemas,2016-2020,PT,83,"Sistemas, arquitectura y computación",2576,9192,Portugal,True,0.00903,0.03222,3.222
Sistemas,2016-2020,BR,74,"Sistemas, arquitectura y computación",2576,9192,Brazil,False,0.00805,0.028727,2.873
Sistemas,2016-2020,GR,67,"Sistemas, arquitectura y computación",2576,9192,Greece,True,0.007289,0.026009,2.601
Sistemas,2016-2020,MX,58,"Sistemas, arquitectura y computación",2576,9192,MX,False,0.00631,0.022516,2.252
Sistemas,2016-2020,FI,57,"Sistemas, arquitectura y computación",2576,9192,Finland,True,0.006201,0.022127,2.213
Sistemas,2016-2020,PL,44,"Sistemas, arquitectura y computación",2576,9192,Poland,True,0.004787,0.017081,1.708
Sistemas,2016-2020,IR,42,"Sistemas, arquitectura y computación",2576,9192,IR,False,0.004569,0.016304,1.63
Sistemas,2016-2020,RU,30,"Sistemas, arquitectura y computación",2576,9192,RU,False,0.003264,0.011646,1.165
Sistemas,2016-2020,DK,29,"Sistemas, arquitectura y computación",2576,9192,Denmark,True,0.003155,0.011258,1.126
Sistemas,2016-2020,CZ,27,"Sistemas, arquitectura y computación",2576,9192,Czechia,True,0.002937,0.010481,1.048
Sistemas,2016-2020,TR,25,"Sistemas, arquitectura y computación",2576,9192,TR,False,0.00272,0.009705,0.97
Sistemas,2016-2020,NO,24,"Sistemas, arquitectura y computación",2576,9192,Norway,False,0.002611,0.009317,0.932
Sistemas,2016-2020,PK,24,"Sistemas, arquitectura y computación",2576,9192,PK,False,0.002611,0.009317,0.932
Sistemas,2016-2020,IE,18,"Sistemas, arquitectura y computación",2576,9192,Ireland,True,0.001958,0.006988,0.699
Sistemas,2016-2020,AE,17,"Sistemas, arquitectura y computación",2576,9192,AE,False,0.001849,0.006599,0.66
Sistemas,2016-2020,CY,16,"Sistemas, arquitectura y computación",2576,9192,CY,True,0.001741,0.006211,0.621
Sistemas,2016-2020,IS,13,"Sistemas, arquitectura y computación",2576,9192,IS,False,0.001414,0.005047,0.505
Sistemas,2016-2020,SA,12,"Sistemas, arquitectura y computación",2576,9192,SA,False,0.001305,0.004658,0.466
Sistemas,2016-2020,EG,10,"Sistemas, arquitectura y computación",2576,9192,EG,False,0.001088,0.003882,0.388
Sistemas,2016-2020,MO,8,"Sistemas, arquitectura y computación",2576,9192,MO,False,0.00087,0.003106,0.311
Sistemas,2016-2020,NZ,8,"Sistemas, arquitectura y computación",2576,9192,NZ,False,0.00087,0.003106,0.311
Sistemas,2016-2020,QA,8,"Sistemas, arquitectura y computación",2576,9192,QA,False,0.00087,0.003106,0.311
Sistemas,2016-2020,HU,7,"Sistemas, arquitectura y computación",2576,9192,HU,True,0.000762,0.002717,0.272
Sistemas,2016-2020,RO,7,"Sistemas, arquitectura y computación",2576,9192,RO,True,0.000762,0.002717,0.272
Sistemas,2016-2020,CL,6,"Sistemas, arquitectura y computación",2576,9192,CL,False,0.000653,0.002329,0.233
Sistemas,2016-2020,EE,6,"Sistemas, arquitectura y computación",2576,9192,EE,True,0.000653,0.002329,0.233
Sistemas,2016-2020,JM,6,"Sistemas, arquitectura y computación",2576,9192,JM,False,0.000653,0.002329,0.233
Sistemas,2016-2020,LU,6,"Sistemas, arquitectura y computación",2576,9192,LU,True,0.000653,0.002329,0.233
Sistemas,2016-2020,ID,5,"Sistemas, arquitectura y computación",2576,9192,ID,False,0.000544,0.001941,0.194
Sistemas,2016-2020,BD,4,"Sistemas, arquitectura y computación",2576,9192,BD,False,0.000435,0.001553,0.155
Sistemas,2016-2020,KY,4,"Sistemas, arquitectura y computación",2576,9192,KY,False,0.000435,0.001553,0.155
Sistemas,2016-2020,MK,4,"Sistemas, arquitectura y computación",2576,9192,MK,False,0.000435,0.001553,0.155
Sistemas,2016-2020,RS,4,"Sistemas, arquitectura y computación",2576,9192,RS,False,0.000435,0.001553,0.155
Sistemas,2016-2020,SK,4,"Sistemas, arquitectura y computación",2576,9192,SK,True,0.000435,0.001553,0.155
Sistemas,2016-2020,TH,4,"Sistemas, arquitectura y computación",2576,9192,TH,False,0.000435,0.001553,0.155
Sistemas,2016-2020,ZA,4,"Sistemas, arquitectura y computación",2576,9192,ZA,False,0.000435,0.001553,0.155
Sistemas,2016-2020,CO,3,"Sistemas, arquitectura y computación",2576,9192,CO,False,0.000326,0.001165,0.116
Sistemas,2016-2020,CR,3,"Sistemas, arquitectura y computación",2576,9192,CR,False,0.000326,0.001165,0.116
Sistemas,2016-2020,MY,3,"Sistemas, arquitectura y computación",2576,9192,MY,False,0.000326,0.001165,0.116
Sistemas,2016-2020,SI,3,"Sistemas, arquitectura y computación",2576,9192,SI,True,0.000326,0.001165,0.116
Sistemas,2016-2020,UA,3,"Sistemas, arquitectura y computación",2576,9192,UA,False,0.000326,0.001165,0.116
Sistemas,2016-2020,AR,2,"Sistemas, arquitectura y computación",2576,9192,AR,False,0.000218,0.000776,0.078
Sistemas,2016-2020,DZ,2,"Sistemas, arquitectura y computación",2576,9192,DZ,False,0.000218,0.000776,0.078
Sistemas,2016-2020,ET,2,"Sistemas, arquitectura y computación",2576,9192,ET,False,0.000218,0.000776,0.078
Sistemas,2016-2020,HR,2,"Sistemas, arquitectura y computación",2576,9192,HR,True,0.000218,0.000776,0.078
Sistemas,2016-2020,KH,2,"Sistemas, arquitectura y computación",2576,9192,KH,False,0.000218,0.000776,0.078
Sistemas,2016-2020,LK,2,"Sistemas, arquitectura y computación",2576,9192,LK,False,0.000218,0.000776,0.078
Sistemas,2016-2020,NG,2,"Sistemas, arquitectura y computación",2576,9192,NG,False,0.000218,0.000776,0.078
Sistemas,2016-2020,PH,2,"Sistemas, arquitectura y computación",2576,9192,PH,False,0.000218,0.000776,0.078
Sistemas,2016-2020,PR,2,"Sistemas, arquitectura y computación",2576,9192,PR,False,0.000218,0.000776,0.078
Sistemas,2016-2020,UY,2,"Sistemas, arquitectura y computación",2576,9192,UY,False,0.000218,0.000776,0.078
Sistemas,2016-2020,AL,1,"Sistemas, arquitectura y computación",2576,9192,AL,False,0.000109,0.000388,0.039
Sistemas,2016-2020,AM,1,"Sistemas, arquitectura y computación",2576,9192,AM,False,0.000109,0.000388,0.039
Sistemas,2016-2020,DO,1,"Sistemas, arquitectura y computación",2576,9192,DO,False,0.000109,0.000388,0.039
Sistemas,2016-2020,GI,1,"Sistemas, arquitectura y computación",2576,9192,GI,False,0.000109,0.000388,0.039
Sistemas,2016-2020,JO,1,"Sistemas, arquitectura y computación",2576,9192,JO,False,0.000109,0.000388,0.039
Sistemas,2016-2020,LB,1,"Sistemas, arquitectura y computación",2576,9192,LB,False,0.000109,0.000388,0.039
Sistemas,2016-2020,NP,1,"Sistemas, arquitectura y computación",2576,9192,NP,False,0.000109,0.000388,0.039
Sistemas,2016-2020,TN,1,"Sistemas, arquitectura y computación",2576,9192,TN,False,0.000109,0.000388,0.039
Sistemas,2016-2020,VE,1,"Sistemas, arquitectura y computación",2576,9192,VE,False,0.000109,0.000388,0.039
Sistemas,2021-2025,US,5083,"Sistemas, arquitectura y computación",2832,11010,United States,False,0.461671,1.794845,179.484
Sistemas,2021-2025,CN,2939,"Sistemas, arquitectura y computación",2832,11010,China,False,0.266939,1.037782,103.778
Sistemas,2021-2025,DE,932,"Sistemas, arquitectura y computación",2832,11010,Germany,True,0.08465,0.329096,32.91
Sistemas,2021-2025,KR,680,"Sistemas, arquitectura y computación",2832,11010,South Korea,False,0.061762,0.240113,24.011
Sistemas,2021-2025,GB,640,"Sistemas, arquitectura y computación",2832,11010,United Kingdom,True,0.058129,0.225989,22.599
Sistemas,2021-2025,HK,484,"Sistemas, arquitectura y computación",2832,11010,Hong Kong,False,0.04396,0.170904,17.09
Sistemas,2021-2025,CH,465,"Sistemas, arquitectura y computación",2832,11010,Switzerland,False,0.042234,0.164195,16.419
Sistemas,2021-2025,FR,409,"Sistemas, arquitectura y computación",2832,11010,France,True,0.037148,0.144421,14.442
Sistemas,2021-2025,CA,397,"Sistemas, arquitectura y computación",2832,11010,Canada,False,0.036058,0.140184,14.018
Sistemas,2021-2025,IT,348,"Sistemas, arquitectura y computación",2832,11010,Italy,True,0.031608,0.122881,12.288
Sistemas,2021-2025,TW,319,"Sistemas, arquitectura y computación",2832,11010,Taiwan,False,0.028974,0.112641,11.264
Sistemas,2021-2025,IN,238,"Sistemas, arquitectura y computación",2832,11010,India,False,0.021617,0.08404,8.404
Sistemas,2021-2025,JP,225,"Sistemas, arquitectura y computación",2832,11010,Japan,False,0.020436,0.079449,7.945
Sistemas,2021-2025,SG,211,"Sistemas, arquitectura y computación",2832,11010,Singapore,False,0.019164,0.074506,7.451
Sistemas,2021-2025,IL,203,"Sistemas, arquitectura y computación",2832,11010,Israel,False,0.018438,0.071681,7.168
Sistemas,2021-2025,NL,196,"Sistemas, arquitectura y computación",2832,11010,Netherlands,True,0.017802,0.069209,6.921
Sistemas,2021-2025,ES,193,"Sistemas, arquitectura y computación",2832,11010,Spain,True,0.01753,0.06815,6.815
Sistemas,2021-2025,AT,161,"Sistemas, arquitectura y computación",2832,11010,Austria,True,0.014623,0.05685,5.685
Sistemas,2021-2025,SE,136,"Sistemas, arquitectura y computación",2832,11010,Sweden,True,0.012352,0.048023,4.802
Sistemas,2021-2025,AU,135,"Sistemas, arquitectura y computación",2832,11010,Australia,False,0.012262,0.047669,4.767
Sistemas,2021-2025,BE,128,"Sistemas, arquitectura y computación",2832,11010,Belgium,True,0.011626,0.045198,4.52
Sistemas,2021-2025,GR,114,"Sistemas, arquitectura y computación",2832,11010,Greece,True,0.010354,0.040254,4.025
Sistemas,2021-2025,MX,60,"Sistemas, arquitectura y computación",2832,11010,MX,False,0.00545,0.021186,2.119
Sistemas,2021-2025,FI,54,"Sistemas, arquitectura y computación",2832,11010,Finland,True,0.004905,0.019068,1.907
Sistemas,2021-2025,PT,51,"Sistemas, arquitectura y computación",2832,11010,Portugal,True,0.004632,0.018008,1.801
Sistemas,2021-2025,AE,50,"Sistemas, arquitectura y computación",2832,11010,AE,False,0.004541,0.017655,1.766
Sistemas,2021-2025,BR,48,"Sistemas, arquitectura y computación",2832,11010,Brazil,False,0.00436,0.016949,1.695
Sistemas,2021-2025,NO,46,"Sistemas, arquitectura y computación",2832,11010,Norway,False,0.004178,0.016243,1.624
Sistemas,2021-2025,SA,37,"Sistemas, arquitectura y computación",2832,11010,SA,False,0.003361,0.013065,1.306
Sistemas,2021-2025,MO,34,"Sistemas, arquitectura y computación",2832,11010,MO,False,0.003088,0.012006,1.201
Sistemas,2021-2025,PL,34,"Sistemas, arquitectura y computación",2832,11010,Poland,True,0.003088,0.012006,1.201
Sistemas,2021-2025,TR,33,"Sistemas, arquitectura y computación",2832,11010,TR,False,0.002997,0.011653,1.165
Sistemas,2021-2025,RU,32,"Sistemas, arquitectura y computación",2832,11010,RU,False,0.002906,0.011299,1.13
Sistemas,2021-2025,CZ,31,"Sistemas, arquitectura y computación",2832,11010,Czechia,True,0.002816,0.010946,1.095
Sistemas,2021-2025,DK,29,"Sistemas, arquitectura y computación",2832,11010,Denmark,True,0.002634,0.01024,1.024
Sistemas,2021-2025,IR,28,"Sistemas, arquitectura y computación",2832,11010,IR,False,0.002543,0.009887,0.989
Sistemas,2021-2025,IE,23,"Sistemas, arquitectura y computación",2832,11010,Ireland,True,0.002089,0.008121,0.812
Sistemas,2021-2025,BD,18,"Sistemas, arquitectura y computación",2832,11010,BD,False,0.001635,0.006356,0.636
Sistemas,2021-2025,CY,15,"Sistemas, arquitectura y computación",2832,11010,CY,True,0.001362,0.005297,0.53
Sistemas,2021-2025,TH,15,"Sistemas, arquitectura y computación",2832,11010,TH,False,0.001362,0.005297,0.53
Sistemas,2021-2025,CL,9,"Sistemas, arquitectura y computación",2832,11010,CL,False,0.000817,0.003178,0.318
Sistemas,2021-2025,EE,9,"Sistemas, arquitectura y computación",2832,11010,EE,True,0.000817,0.003178,0.318
Sistemas,2021-2025,PK,9,"Sistemas, arquitectura y computación",2832,11010,PK,False,0.000817,0.003178,0.318
Sistemas,2021-2025,HU,8,"Sistemas, arquitectura y computación",2832,11010,HU,True,0.000727,0.002825,0.282
Sistemas,2021-2025,JM,8,"Sistemas, arquitectura y computación",2832,11010,JM,False,0.000727,0.002825,0.282
Sistemas,2021-2025,LU,8,"Sistemas, arquitectura y computación",2832,11010,LU,True,0.000727,0.002825,0.282
Sistemas,2021-2025,NZ,8,"Sistemas, arquitectura y computación",2832,11010,NZ,False,0.000727,0.002825,0.282
Sistemas,2021-2025,PH,8,"Sistemas, arquitectura y computación",2832,11010,PH,False,0.000727,0.002825,0.282
Sistemas,2021-2025,KY,7,"Sistemas, arquitectura y computación",2832,11010,KY,False,0.000636,0.002472,0.247
Sistemas,2021-2025,RO,7,"Sistemas, arquitectura y computación",2832,11010,RO,True,0.000636,0.002472,0.247
Sistemas,2021-2025,VN,7,"Sistemas, arquitectura y computación",2832,11010,VN,False,0.000636,0.002472,0.247
Sistemas,2021-2025,IS,6,"Sistemas, arquitectura y computación",2832,11010,IS,False,0.000545,0.002119,0.212
Sistemas,2021-2025,QA,6,"Sistemas, arquitectura y computación",2832,11010,QA,False,0.000545,0.002119,0.212
Sistemas,2021-2025,ZW,6,"Sistemas, arquitectura y computación",2832,11010,ZW,False,0.000545,0.002119,0.212
Sistemas,2021-2025,ID,5,"Sistemas, arquitectura y computación",2832,11010,ID,False,0.000454,0.001766,0.177
Sistemas,2021-2025,KE,5,"Sistemas, arquitectura y computación",2832,11010,KE,False,0.000454,0.001766,0.177
Sistemas,2021-2025,SI,5,"Sistemas, arquitectura y computación",2832,11010,SI,True,0.000454,0.001766,0.177
Sistemas,2021-2025,BG,4,"Sistemas, arquitectura y computación",2832,11010,BG,True,0.000363,0.001412,0.141
Sistemas,2021-2025,CR,4,"Sistemas, arquitectura y computación",2832,11010,CR,False,0.000363,0.001412,0.141
Sistemas,2021-2025,LB,4,"Sistemas, arquitectura y computación",2832,11010,LB,False,0.000363,0.001412,0.141
Sistemas,2021-2025,EC,3,"Sistemas, arquitectura y computación",2832,11010,EC,False,0.000272,0.001059,0.106
Sistemas,2021-2025,KP,3,"Sistemas, arquitectura y computación",2832,11010,KP,False,0.000272,0.001059,0.106
Sistemas,2021-2025,MK,3,"Sistemas, arquitectura y computación",2832,11010,MK,False,0.000272,0.001059,0.106
Sistemas,2021-2025,NG,3,"Sistemas, arquitectura y computación",2832,11010,NG,False,0.000272,0.001059,0.106
Sistemas,2021-2025,RS,3,"Sistemas, arquitectura y computación",2832,11010,RS,False,0.000272,0.001059,0.106
Sistemas,2021-2025,UA,3,"Sistemas, arquitectura y computación",2832,11010,UA,False,0.000272,0.001059,0.106
Sistemas,2021-2025,AM,2,"Sistemas, arquitectura y computación",2832,11010,AM,False,0.000182,0.000706,0.071
Sistemas,2021-2025,BI,2,"Sistemas, arquitectura y computación",2832,11010,BI,False,0.000182,0.000706,0.071
Sistemas,2021-2025,CM,2,"Sistemas, arquitectura y computación",2832,11010,CM,False,0.000182,0.000706,0.071
Sistemas,2021-2025,DZ,2,"Sistemas, arquitectura y computación",2832,11010,DZ,False,0.000182,0.000706,0.071
Sistemas,2021-2025,ET,2,"Sistemas, arquitectura y computación",2832,11010,ET,False,0.000182,0.000706,0.071
Sistemas,2021-2025,GH,2,"Sistemas, arquitectura y computación",2832,11010,GH,False,0.000182,0.000706,0.071
Sistemas,2021-2025,ME,2,"Sistemas, arquitectura y computación",2832,11010,ME,False,0.000182,0.000706,0.071
Sistemas,2021-2025,NP,2,"Sistemas, arquitectura y computación",2832,11010,NP,False,0.000182,0.000706,0.071
Sistemas,2021-2025,TN,2,"Sistemas, arquitectura y computación",2832,11010,TN,False,0.000182,0.000706,0.071
Sistemas,2021-2025,ZA,2,"Sistemas, arquitectura y computación",2832,11010,ZA,False,0.000182,0.000706,0.071
Sistemas,2021-2025,AR,1,"Sistemas, arquitectura y computación",2832,11010,AR,False,9.1e-05,0.000353,0.035
Sistemas,2021-2025,CI,1,"Sistemas, arquitectura y computación",2832,11010,CI,False,9.1e-05,0.000353,0.035
Sistemas,2021-2025,CO,1,"Sistemas, arquitectura y computación",2832,11010,CO,False,9.1e-05,0.000353,0.035
Sistemas,2021-2025,DO,1,"Sistemas, arquitectura y computación",2832,11010,DO,False,9.1e-05,0.000353,0.035
Sistemas,2021-2025,EG,1,"Sistemas, arquitectura y computación",2832,11010,EG,False,9.1e-05,0.000353,0.035
