window,area,country_code,complete_count,fractional_count,eu_complete_den,eu_fractional_den,complete_share_eu,fractional_share_eu
2021-2025,Bases de datos,TZ,3,1.75,3636,2727.4583333333335,0.0008250825082508251,0.0006416230006568997
2021-2025,Bases de datos,UA,4,2.333333333333333,3636,2727.4583333333335,0.0011001100110011,0.0008554973342091995
2021-2025,Bases de datos,UG,1,0.5,3636,2727.4583333333335,0.000275027502750275,0.00018332085733054277
2021-2025,Bases de datos,US,5762,4366.433333333333,3636,2727.4583333333335,1.5847084708470847,1.6009166042866527
2021-2025,Bases de datos,UY,1,0.5,3636,2727.4583333333335,0.000275027502750275,0.00018332085733054277
2021-2025,Bases de datos,VI,1,0.5,3636,2727.4583333333335,0.000275027502750275,0.00018332085733054277
2021-2025,Bases de datos,VN,22,10.833333333333334,3636,2727.4583333333335,0.00605060506050605,0.003971951908828427
2021-2025,Bases de datos,ZA,5,2.625,3636,2727.4583333333335,0.0013751375137513752,0.0009624345009853495
2021-2025,HCI,AE,11,7.166666666666666,3734,3042.9442307692307,0.0029459025174076057,0.0023551751603594104
2021-2025,HCI,AR,8,4.083333333333333,3734,3042.9442307692307,0.0021424745581146223,0.001341902126251292
2021-2025,HCI,AT,178,107.34478021978022,3734,3042.9442307692307,0.047670058918050345,0.035276617669934875
2021-2025,HCI,AU,550,389.7019230769231,3734,3042.9442307692307,0.1472951258703803,0.1280673891872181
2021-2025,HCI,BA,3,2.333333333333333,3734,3042.9442307692307,0.0008034279592929834,0.0007668012150007382
2021-2025,HCI,BB,1,0.3333333333333333,3734,3042.9442307692307,0.0002678093197643278,0.00010954303071439119
2021-2025,HCI,BD,22,11.142857142857142,3734,3042.9442307692307,0.0058918050348152114,0.00366186702673822
2021-2025,HCI,BE,83,56.541666666666664,3734,3042.9442307692307,0.022228173540439208,0.018581236584928607
2021-2025,HCI,BG,1,0.5,3734,3042.9442307692307,0.0002678093197643278,0.0001643145460715868
2021-2025,HCI,BH,1,0.5,3734,3042.9442307692307,0.0002678093197643278,0.0001643145460715868
2021-2025,HCI,BR,41,25.5,3734,3042.9442307692307,0.01098018211033744,0.008380041849650927
2021-2025,HCI,CA,1011,660.052380952381,3734,3042.9442307692307,0.27075522228173543,0.21691241471932113
2021-2025,HCI,CH,318,198.39166666666665,3734,3042.9442307692307,0.08516336368505624,0.06519727330543777
2021-2025,HCI,CI,1,0.16666666666666666,3734,3042.9442307692307,0.0002678093197643278,5.477151535719559e-05
2021-2025,HCI,CL,10,6.0,3734,3042.9442307692307,0.002678093197643278,0.0019717745528590415
2021-2025,HCI,CN,1166,783.626923076923,3734,3042.9442307692307,0.31226566684520624,0.25752260430971774
2021-2025,HCI,CO,2,1.0,3734,3042.9442307692307,0.0005356186395286556,0.0003286290921431736
2021-2025,HCI,CR,3,0.7333333333333334,3734,3042.9442307692307,0.0008034279592929834,0.00024099466757166065
2021-2025,HCI,CY,8,6.0,3734,3042.9442307692307,0.0021424745581146223,0.0019717745528590415
2021-2025,HCI,CZ,31,21.142857142857142,3734,3042.9442307692307,0.008302088912694162,0.006948157948169956
2021-2025,HCI,DE,1057,755.3971611721612,3734,3042.9442307692307,0.2830744509908945,0.2482454832835379
2021-2025,HCI,DK,293,177.84358974358975,3734,3042.9442307692307,0.07846813069094805,0.05844457744091892
2021-2025,HCI,DZ,1,0.5,3734,3042.9442307692307,0.0002678093197643278,0.0001643145460715868
2021-2025,HCI,EC,14,6.476190476190476,3734,3042.9442307692307,0.003749330476700589,0.0021282645967367433
2021-2025,HCI,EE,12,5.25,3734,3042.9442307692307,0.0032137118371719335,0.0017253027337516614
2021-2025,HCI,EG,15,7.666666666666666,3734,3042.9442307692307,0.004017139796464917,0.0025194897064309972
2021-2025,HCI,ES,99,58.71025641025641,3734,3042.9442307692307,0.026513122656668452,0.019293898263595503
2021-2025,HCI,ET,4,1.8333333333333333,3734,3042.9442307692307,0.0010712372790573112,0.0006024866689291516
2021-2025,HCI,FI,175,108.14358974358974,3734,3042.9442307692307,0.046866630958757365,0.035539129718539716
2021-2025,HCI,FR,381,271.91785714285714,3734,3042.9442307692307,0.10203535083020888,0.08936011853037432
2021-2025,HCI,GB,1162,753.1876373626374,3734,3042.9442307692307,0.3111944295661489,0.24751936947994538
2021-2025,HCI,GH,2,0.8333333333333333,3734,3042.9442307692307,0.0005356186395286556,0.000273857576785978
2021-2025,HCI,GR,14,10.333333333333334,3734,3042.9442307692307,0.003749330476700589,0.003395833952146127
2021-2025,HCI,HK,405,219.7,3734,3042.9442307692307,0.10846277450455276,0.07219981154385524
2021-2025,HCI,HR,1,1.0,3734,3042.9442307692307,0.0002678093197643278,0.0003286290921431736
2021-2025,HCI,HU,4,2.642857142857143,3734,3042.9442307692307,0.0010712372790573112,0.0008685197435212445
2021-2025,HCI,ID,4,2.333333333333333,3734,3042.9442307692307,0.0010712372790573112,0.0007668012150007382
2021-2025,HCI,IE,88,53.68333333333333,3734,3042.9442307692307,0.023567220139260846,0.017641905096552703
2021-2025,HCI,IL,132,93.08333333333333,3734,3042.9442307692307,0.03535083020889127,0.030589891326993742
2021-2025,HCI,IN,141,91.92619047619047,3734,3042.9442307692307,0.03776111408677022,0.030209620520370926
2021-2025,HCI,IQ,3,1.5,3734,3042.9442307692307,0.0008034279592929834,0.0004929436382147604
2021-2025,HCI,IR,6,4.333333333333333,3734,3042.9442307692307,0.0016068559185859668,0.0014240593992870855
2021-2025,HCI,IS,1,0.5,3734,3042.9442307692307,0.0002678093197643278,0.0001643145460715868
2021-2025,HCI,IT,162,114.18644688644689,3734,3042.9442307692307,0.0433851098018211,0.037524988375347755
2021-2025,HCI,JP,752,609.5023809523809,3734,3042.9442307692307,0.20139260846277451,0.2003002141114837
2021-2025,HCI,KE,7,3.6666666666666665,3734,3042.9442307692307,0.0018746652383502945,0.0012049733378583032
2021-2025,HCI,KN,1,0.14285714285714285,3734,3042.9442307692307,0.0002678093197643278,4.694701316331051e-05
2021-2025,HCI,KR,579,458.44166666666666,3734,3042.9442307692307,0.15506159614354578,0.15065726871727006
2021-2025,HCI,KW,1,1.0,3734,3042.9442307692307,0.0002678093197643278,0.0003286290921431736
2021-2025,HCI,KY,1,0.3333333333333333,3734,3042.9442307692307,0.0002678093197643278,0.00010954303071439119
2021-2025,HCI,KZ,5,4.5,3734,3042.9442307692307,0.001339046598821639,0.001478830914644281
2021-2025,HCI,LB,1,0.3333333333333333,3734,3042.9442307692307,0.0002678093197643278,0.00010954303071439119
2021-2025,HCI,LI,1,1.0,3734,3042.9442307692307,0.0002678093197643278,0.0003286290921431736
2021-2025,HCI,LK,4,1.8333333333333333,3734,3042.9442307692307,0.0010712372790573112,0.0006024866689291516
2021-2025,HCI,LS,1,0.3333333333333333,3734,3042.9442307692307,0.0002678093197643278,0.00010954303071439119
2021-2025,HCI,LT,1,1.0,3734,3042.9442307692307,0.0002678093197643278,0.0003286290921431736
2021-2025,HCI,LU,35,20.701923076923077,3734,3042.9442307692307,0.009373326191751474,0.0068032541863870455
2021-2025,HCI,MK,2,0.6666666666666666,3734,3042.9442307692307,0.0005356186395286556,0.00021908606142878237
2021-2025,HCI,MN,1,0.16666666666666666,3734,3042.9442307692307,0.0002678093197643278,5.477151535719559e-05
2021-2025,HCI,MO,31,13.75,3734,3042.9442307692307,0.008302088912694162,0.0045186500169686365
2021-2025,HCI,MW,1,0.5,3734,3042.9442307692307,0.0002678093197643278,0.0001643145460715868
2021-2025,HCI,MX,19,8.369047619047619,3734,3042.9442307692307,0.005088377075522228,0.0027503125211506075
2021-2025,HCI,MY,12,5.809523809523809,3734,3042.9442307692307,0.0032137118371719335,0.0019091785353079608
2021-2025,HCI,NC,1,1.0,3734,3042.9442307692307,0.0002678093197643278,0.0003286290921431736
2021-2025,HCI,NG,4,1.8333333333333333,3734,3042.9442307692307,0.0010712372790573112,0.0006024866689291516
2021-2025,HCI,NL,371,243.18644688644687,3734,3042.9442307692307,0.09935725763256562,0.07991814126181714
2021-2025,HCI,NO,71,35.4,3734,3042.9442307692307,0.019014461703267274,0.011633469861868345
2021-2025,HCI,NZ,147,90.71666666666667,3734,3042.9442307692307,0.03936797000535619,0.029812135808921565
2021-2025,HCI,PA,1,0.5,3734,3042.9442307692307,0.0002678093197643278,0.0001643145460715868
2021-2025,HCI,PE,5,5.0,3734,3042.9442307692307,0.001339046598821639,0.001643145460715868
2021-2025,HCI,PH,3,1.75,3734,3042.9442307692307,0.0008034279592929834,0.0005751009112505538
2021-2025,HCI,PK,13,7.75,3734,3042.9442307692307,0.0034815211569362613,0.0025468754641095955
2021-2025,HCI,PL,33,18.29285714285714,3734,3042.9442307692307,0.008837707552222818,0.006011565035561911
2021-2025,HCI,PR,5,2.75,3734,3042.9442307692307,0.001339046598821639,0.0009037300033937274
2021-2025,HCI,PT,107,70.41666666666667,3734,3042.9442307692307,0.028655597214783075,0.02314096523841514
2021-2025,HCI,PY,1,0.16666666666666666,3734,3042.9442307692307,0.0002678093197643278,5.477151535719559e-05
2021-2025,HCI,QA,12,5.916666666666666,3734,3042.9442307692307,0.0032137118371719335,0.0019443887951804436
2021-2025,HCI,RO,14,13.333333333333334,3734,3042.9442307692307,0.003749330476700589,0.004381721228575648
2021-2025,HCI,RS,4,1.5833333333333333,3734,3042.9442307692307,0.0010712372790573112,0.0005203293958933582
2021-2025,HCI,RU,34,22.15,3734,3042.9442307692307,0.009105516871987145,0.007279134390971295
2021-2025,HCI,SA,39,20.958333333333332,3734,3042.9442307692307,0.010444563470808785,0.006887518056167346
2021-2025,HCI,SE,282,165.33644688644688,3734,3042.9442307692307,0.07552222817354044,0.05433436643847108
2021-2025,HCI,SG,190,105.61666666666666,3734,3042.9442307692307,0.05088377075522228,0.03470870928185485
2021-2025,HCI,SI,12,6.017857142857143,3734,3042.9442307692307,0.0032137118371719335,0.0019776429295044556
2021-2025,HCI,SK,2,0.8333333333333333,3734,3042.9442307692307,0.0005356186395286556,0.000273857576785978
2021-2025,HCI,SS,2,0.8333333333333333,3734,3042.9442307692307,0.0005356186395286556,0.000273857576785978
2021-2025,HCI,SZ,1,0.3333333333333333,3734,3042.9442307692307,0.0002678093197643278,0.00010954303071439119
2021-2025,HCI,TG,1,0.5,3734,3042.9442307692307,0.0002678093197643278,0.0001643145460715868
2021-2025,HCI,TH,10,5.25,3734,3042.9442307692307,0.002678093197643278,0.0017253027337516614
2021-2025,HCI,TM,1,0.3333333333333333,3734,3042.9442307692307,0.0002678093197643278,0.00010954303071439119
2021-2025,HCI,TN,1,0.3333333333333333,3734,3042.9442307692307,0.0002678093197643278,0.00010954303071439119
2021-2025,HCI,TR,35,23.833333333333332,3734,3042.9442307692307,0.009373326191751474,0.007832326696078971
2021-2025,HCI,TT,1,1.0,3734,3042.9442307692307,0.0002678093197643278,0.0003286290921431736
2021-2025,HCI,TW,156,112.7,3734,3042.9442307692307,0.04177825388323514,0.037036498684535665
2021-2025,HCI,TZ,2,1.0,3734,3042.9442307692307,0.0005356186395286556,0.0003286290921431736
2021-2025,HCI,UA,1,0.3333333333333333,3734,3042.9442307692307,0.0002678093197643278,0.00010954303071439119
2021-2025,HCI,US,5756,4806.055494505495,3734,3042.9442307692307,1.5415104445634709,1.5794096539490519
2021-2025,HCI,VN,9,3.3166666666666664,3734,3042.9442307692307,0.00241028387787895,0.0010899531556081924
2021-2025,HCI,YE,1,0.25,3734,3042.9442307692307,0.0002678093197643278,8.21572730357934e-05
2021-2025,HCI,ZA,6,2.125,3734,3042.9442307692307,0.0016068559185859668,0.0006983368208042439
2021-2025,IA / ML,AE,1058,483.28474025974026,28372,20961.43527167277,0.037290286197659665,0.02305589927388465
2021-2025,IA / ML,AF,4,2.0,28372,20961.43527167277,0.00014098406880022558,9.541331373919776e-05
2021-2025,IA / ML,AL,4,1.128787878787879,28372,20961.43527167277,0.00014098406880022558,5.385069601189571e-05
2021-2025,IA / ML,AM,9,4.75,28372,20961.43527167277,0.00031721415480050755,0.00022660662013059468
2021-2025,IA / ML,AO,1,0.5,28372,20961.43527167277,3.5246017200056396e-05,2.385332843479944e-05
2021-2025,IA / ML,AR,58,33.333333333333336,28372,20961.43527167277,0.002044268997603271,0.001590221895653296
2021-2025,IA / ML,AS,4,1.5,28372,20961.43527167277,0.00014098406880022558,7.155998530439832e-05
2021-2025,IA / ML,AT,1055,627.3826118326118,28372,20961.43527167277,0.037184548146059496,0.029930326988651158
2021-2025,IA / ML,AU,4281,2420.949044011544,28372,20961.43527167277,0.1508881996334414,0.11549538534144217
2021-2025,IA / ML,BA,9,5.333333333333333,28372,20961.43527167277,0.00031721415480050755,0.00025443550330452735
2021-2025,IA / ML,BD,140,67.53333333333333,28372,20961.43527167277,0.0049344424080078955,0.0032217895605935777
2021-2025,IA / ML,BE,650,383.59071067821066,28372,20961.43527167277,0.022909911180036657,0.018299830412690975
2021-2025,IA / ML,BG,72,30.733333333333334,28372,20961.43527167277,0.0025377132384040604,0.001466184587792339
2021-2025,IA / ML,BH,1,0.5,28372,20961.43527167277,3.5246017200056396e-05,2.385332843479944e-05
2021-2025,IA / ML,BI,25,10.016666666666667,28372,20961.43527167277,0.0008811504300014098,0.0004778616796438155
2021-2025,IA / ML,BJ,1,0.25,28372,20961.43527167277,3.5246017200056396e-05,1.192666421739972e-05
2021-2025,IA / ML,BO,6,1.6277777777777778,28372,20961.43527167277,0.00021147610320033835,7.765583590440262e-05
2021-2025,IA / ML,BR,306,171.13140331890332,28372,20961.43527167277,0.010785281263217256,0.008164107137747855
2021-2025,IA / ML,BS,3,1.5,28372,20961.43527167277,0.00010573805160016917,7.155998530439832e-05
2021-2025,IA / ML,BW,2,0.7,28372,20961.43527167277,7.049203440011279e-05,3.3394659808719216e-05
2021-2025,IA / ML,BY,11,6.366666666666667,28372,20961.43527167277,0.0003877061892006203,0.00030373238206977954
2021-2025,IA / ML,CA,5260,3141.768210955711,28372,20961.43527167277,0.18539405047229662,0.14988325800387764
2021-2025,IA / ML,CH,3419,2000.292352092352,28372,20961.43527167277,0.12050613280699281,0.09542726088015271
2021-2025,IA / ML,CI,2,0.7,28372,20961.43527167277,7.049203440011279e-05,3.3394659808719216e-05
2021-2025,IA / ML,CL,100,58.516666666666666,28372,20961.43527167277,0.0035246017200056393,0.002791634537819361
2021-2025,IA / ML,CM,9,3.5060897435897433,28372,20961.43527167277,0.00031721415480050755,0.0001672638203514558
2021-2025,IA / ML,CN,41185,31030.48021284271,28372,20961.43527167277,1.4516072183843225,1.4803604720129648
2021-2025,IA / ML,CO,54,25.307954545454546,28372,20961.43527167277,0.0019032849288030452,0.0012073579035714052
2021-2025,IA / ML,CR,12,5.366666666666666,28372,20961.43527167277,0.0004229522064006767,0.0002560257252001806
2021-2025,IA / ML,CU,2,1.0,28372,20961.43527167277,7.049203440011279e-05,4.770665686959888e-05
2021-2025,IA / ML,CX,4,1.75,28372,20961.43527167277,0.00014098406880022558,8.348664952179803e-05
2021-2025,IA / ML,CY,41,24.09285714285714,28372,20961.43527167277,0.001445086705202312,0.00114938966872255
2021-2025,IA / ML,CZ,487,290.12083333333334,28372,20961.43527167277,0.017164810376427465,0.013840695046555418
2021-2025,IA / ML,DE,7410,4844.159552947053,28372,20961.43527167277,0.2611729874524179,0.23109865761403459
2021-2025,IA / ML,DK,743,431.8974386724387,28372,20961.43527167277,0.026187790779641902,0.020604382909604656
2021-2025,IA / ML,DO,12,6.166666666666666,28372,20961.43527167277,0.0004229522064006767,0.00029419105069585974
2021-2025,IA / ML,DZ,67,24.9,28372,20961.43527167277,0.0023614831524037786,0.001187895756053012
2021-2025,IA / ML,EC,19,10.0,28372,20961.43527167277,0.0006696743268010714,0.0004770665686959888
2021-2025,IA / ML,EE,49,29.42222222222222,28372,20961.43527167277,0.0017270548428027633,0.0014036358598966425
2021-2025,IA / ML,EG,51,24.491666666666667,28372,20961.43527167277,0.001797546877202876,0.0011684155378312593
2021-2025,IA / ML,ES,1100,645.7928571428571,28372,20961.43527167277,0.03877061892006203,0.03080861824455217
2021-2025,IA / ML,ET,21,10.166666666666666,28372,20961.43527167277,0.0007401663612011843,0.0004850176781742552
2021-2025,IA / ML,FI,577,335.8589285714286,28372,20961.43527167277,0.02033695192443254,0.01602270666194826
2021-2025,IA / ML,FR,3878,2576.706818181818,28372,20961.43527167277,0.13668405470181869,0.12292606802855591
2021-2025,IA / ML,GB,10255,6075.963322788322,28372,20961.43527167277,0.3614479063865783,0.2898638973925304
2021-2025,IA / ML,GE,5,2.75,28372,20961.43527167277,0.00017623008600028197,0.00013119330639139692
2021-2025,IA / ML,GH,18,8.179166666666667,28372,20961.43527167277,0.0006344283096010151,0.0003902006976459275
2021-2025,IA / ML,GM,2,0.5,28372,20961.43527167277,7.049203440011279e-05,2.385332843479944e-05
2021-2025,IA / ML,GN,1,0.25,28372,20961.43527167277,3.5246017200056396e-05,1.192666421739972e-05
2021-2025,IA / ML,GR,277,173.15,28372,20961.43527167277,0.009763146764415621,0.008260407636971046
2021-2025,IA / ML,GT,1,0.5,28372,20961.43527167277,3.5246017200056396e-05,2.385332843479944e-05
2021-2025,IA / ML,HK,5584,2841.01829004329,28372,20961.43527167277,0.1968137600451149,0.13553548472334978
2021-2025,IA / ML,HR,40,27.0,28372,20961.43527167277,0.0014098406880022557,0.0012880797354791697
2021-2025,IA / ML,HU,63,40.02142857142857,28372,20961.43527167277,0.002220499083603553,0.0019092885602883037
2021-2025,IA / ML,ID,38,15.471428571428572,28372,20961.43527167277,0.0013393486536021429,0.0007380901341396513
2021-2025,IA / ML,IE,277,170.90952380952382,28372,20961.43527167277,0.009763146764415621,0.008153522008127493
2021-2025,IA / ML,IL,1915,1299.1261904761905,28372,20961.43527167277,0.067496122938108,0.06197696739935677
2021-2025,IA / ML,IN,2259,1558.6863275613275,28372,20961.43527167277,0.0796207528549274,0.07435971379630345
2021-2025,IA / ML,IO,1,0.5,28372,20961.43527167277,3.5246017200056396e-05,2.385332843479944e-05
2021-2025,IA / ML,IQ,6,2.833333333333333,28372,20961.43527167277,0.00021147610320033835,0.00013516886113053016
2021-2025,IA / ML,IR,156,81.19545454545454,28372,20961.43527167277,0.005498378683208798,0.0038735636893711123
2021-2025,IA / ML,IS,11,6.309523809523809,28372,20961.43527167277,0.0003877061892006203,0.0003010062873915167
2021-2025,IA / ML,IT,2244,1489.4651334776336,28372,20961.43527167277,0.07909206259692654,0.07105740204204876
2021-2025,IA / ML,JM,58,31.083333333333332,28372,20961.43527167277,0.002044268997603271,0.0014828819176966985
2021-2025,IA / ML,JO,7,2.75,28372,20961.43527167277,0.00024672212040039473,0.00013119330639139692
2021-2025,IA / ML,JP,3392,2447.7589396714397,28372,20961.43527167277,0.11955449034259129,0.11677439583439855
2021-2025,IA / ML,KE,7,1.6867424242424243,28372,20961.43527167277,0.00024672212040039473,8.046884206072871e-05
2021-2025,IA / ML,KG,1,0.3333333333333333,28372,20961.43527167277,3.5246017200056396e-05,1.590221895653296e-05
2021-2025,IA / ML,KH,5,2.1666666666666665,28372,20961.43527167277,0.00017623008600028197,0.00010336442321746423
2021-2025,IA / ML,KN,1,0.3333333333333333,28372,20961.43527167277,3.5246017200056396e-05,1.590221895653296e-05
2021-2025,IA / ML,KP,27,11.545454545454545,28372,20961.43527167277,0.0009516424644015226,0.0005507950384035507
2021-2025,IA / ML,KR,4752,3750.1027777777776,28372,20961.43527167277,0.16748907373466798,0.17890486644517406
2021-2025,IA / ML,KW,2,0.8333333333333333,28372,20961.43527167277,7.049203440011279e-05,3.97555473913324e-05
2021-2025,IA / ML,KY,201,96.53333333333333,28372,20961.43527167277,0.007084449457211335,0.004605282609811945
2021-2025,IA / ML,KZ,14,10.833333333333334,28372,20961.43527167277,0.0004934442408007895,0.0005168221160873212
2021-2025,IA / ML,LB,18,11.666666666666666,28372,20961.43527167277,0.0006344283096010151,0.0005565776634786536
2021-2025,IA / ML,LI,2,1.0,28372,20961.43527167277,7.049203440011279e-05,4.770665686959888e-05
2021-2025,IA / ML,LK,14,6.878787878787879,28372,20961.43527167277,0.0004934442408007895,0.00032816397301208927
2021-2025,IA / ML,LT,4,2.5454545454545454,28372,20961.43527167277,0.00014098406880022558,0.00012143512657716079
2021-2025,IA / ML,LU,118,76.06666666666666,28372,20961.43527167277,0.004159030029606654,0.0036288863658808213
2021-2025,IA / ML,LV,4,2.8333333333333335,28372,20961.43527167277,0.00014098406880022558,0.00013516886113053016
2021-2025,IA / ML,LY,5,1.7,28372,20961.43527167277,0.00017623008600028197,8.11013166783181e-05
2021-2025,IA / ML,MA,17,9.595833333333333,28372,20961.43527167277,0.0005991822924009587,0.0004577851282111926
2021-2025,IA / ML,ME,14,7.366666666666666,28372,20961.43527167277,0.0004934442408007895,0.0003514390389393784
2021-2025,IA / ML,MG,2,0.75,28372,20961.43527167277,7.049203440011279e-05,3.577999265219916e-05
2021-2025,IA / ML,MK,41,13.833333333333334,28372,20961.43527167277,0.001445086705202312,0.0006599420866961179
2021-2025,IA / ML,ML,5,2.1666666666666665,28372,20961.43527167277,0.00017623008600028197,0.00010336442321746423
2021-2025,IA / ML,MM,4,1.8333333333333333,28372,20961.43527167277,0.00014098406880022558,8.746220426093127e-05
2021-2025,IA / ML,MN,7,3.0833333333333335,28372,20961.43527167277,0.00024672212040039473,0.00014709552534792987
2021-2025,IA / ML,MO,454,217.0095238095238,28372,20961.43527167277,0.016001691808825602,0.010352798889816
2021-2025,IA / ML,MT,6,4.25,28372,20961.43527167277,0.00021147610320033835,0.00020275329169579525
2021-2025,IA / ML,MW,9,2.8344988344988344,28372,20961.43527167277,0.00031721415480050755,0.00013522446329471385
2021-2025,IA / ML,MX,245,133.3,28372,20961.43527167277,0.008635274214013817,0.006359297360717531
2021-2025,IA / ML,MY,84,41.99285714285714,28372,20961.43527167277,0.0029606654448047372,0.00200333882668837
2021-2025,IA / ML,MZ,1,0.5,28372,20961.43527167277,3.5246017200056396e-05,2.385332843479944e-05
2021-2025,IA / ML,NC,1,0.5,28372,20961.43527167277,3.5246017200056396e-05,2.385332843479944e-05
2021-2025,IA / ML,NG,32,13.046998834498835,28372,20961.43527167277,0.0011278725504018047,0.0006224286965754924
2021-2025,IA / ML,NI,1,0.5,28372,20961.43527167277,3.5246017200056396e-05,2.385332843479944e-05
2021-2025,IA / ML,NL,2031,1229.7968795093796,28372,20961.43527167277,0.07158466093331453,0.058669497750057406
2021-2025,IA / ML,NO,363,197.72202380952382,28372,20961.43527167277,0.01279430424362047,0.009432656745443612
2021-2025,IA / ML,NP,19,8.291666666666666,28372,20961.43527167277,0.0006696743268010714,0.00039556769654375734
2021-2025,IA / ML,NZ,242,153.64090909090908,28372,20961.43527167277,0.008529536162413648,0.007329694131133235
2021-2025,IA / ML,OM,1,0.5,28372,20961.43527167277,3.5246017200056396e-05,2.385332843479944e-05
2021-2025,IA / ML,PA,1,0.16666666666666666,28372,20961.43527167277,3.5246017200056396e-05,7.95110947826648e-06
2021-2025,IA / ML,PE,10,5.25,28372,20961.43527167277,0.00035246017200056393,0.0002504599485653941
2021-2025,IA / ML,PF,1,0.25,28372,20961.43527167277,3.5246017200056396e-05,1.192666421739972e-05
2021-2025,IA / ML,PH,19,10.666666666666666,28372,20961.43527167277,0.0006696743268010714,0.0005088710066090547
2021-2025,IA / ML,PK,67,33.083333333333336,28372,20961.43527167277,0.0023614831524037786,0.0015782952314358964
2021-2025,IA / ML,PL,693,386.64722222222224,28372,20961.43527167277,0.024425489919639082,0.018445646360139102
2021-2025,IA / ML,PR,8,3.75,28372,20961.43527167277,0.00028196813760045117,0.00017889996326099578
2021-2025,IA / ML,PS,12,5.166666666666667,28372,20961.43527167277,0.0004229522064006767,0.0002464843938262609
2021-2025,IA / ML,PT,268,179.97199883449883,28372,20961.43527167277,0.009445932609615114,0.008585862394533286
2021-2025,IA / ML,PW,1,0.3333333333333333,28372,20961.43527167277,3.5246017200056396e-05,1.590221895653296e-05
2021-2025,IA / ML,PY,2,1.5,28372,20961.43527167277,7.049203440011279e-05,7.155998530439832e-05
2021-2025,IA / ML,QA,40,23.083333333333332,28372,20961.43527167277,0.0014098406880022557,0.0011012286627399073
2021-2025,IA / ML,RE,1,0.5,28372,20961.43527167277,3.5246017200056396e-05,2.385332843479944e-05
2021-2025,IA / ML,RO,83,52.65,28372,20961.43527167277,0.0029254194276046807,0.002511755484184381
2021-2025,IA / ML,RS,21,8.7,28372,20961.43527167277,0.0007401663612011843,0.00041504791476551023
2021-2025,IA / ML,RU,704,456.1484126984127,28372,20961.43527167277,0.0248131961088397,0.021761315806215355
2021-2025,IA / ML,RW,11,4.0621212121212125,28372,20961.43527167277,0.0003877061892006203,0.00019379022282938577
2021-2025,IA / ML,SA,468,221.6494227994228,28372,20961.43527167277,0.016495136049626394,0.010574152958836711
2021-2025,IA / ML,SD,2,0.8333333333333333,28372,20961.43527167277,7.049203440011279e-05,3.97555473913324e-05
2021-2025,IA / ML,SE,1302,739.9589216339216,28372,20961.43527167277,0.04589031439447343,0.0353009663719879
2021-2025,IA / ML,SG,5251,2906.0042027417026,28372,20961.43527167277,0.18507683631749614,0.13863574536181067
2021-2025,IA / ML,SI,85,51.55833333333333,28372,20961.43527167277,0.0029959114620047933,0.0024596757171017353
2021-2025,IA / ML,SK,92,38.888888888888886,28372,20961.43527167277,0.0032426335824051883,0.0018552588782621785
2021-2025,IA / ML,SN,1,0.3333333333333333,28372,20961.43527167277,3.5246017200056396e-05,1.590221895653296e-05
2021-2025,IA / ML,SO,2,0.3958333333333333,28372,20961.43527167277,7.049203440011279e-05,1.888388501088289e-05
2021-2025,IA / ML,SS,31,17.066666666666666,28372,20961.43527167277,0.0010926265332017481,0.0008141936105744875
2021-2025,IA / ML,SY,2,0.6666666666666666,28372,20961.43527167277,7.049203440011279e-05,3.180443791306592e-05
2021-2025,IA / ML,TD,6,1.4333333333333333,28372,20961.43527167277,0.00021147610320033835,6.837954151309172e-05
2021-2025,IA / ML,TG,2,0.6666666666666666,28372,20961.43527167277,7.049203440011279e-05,3.180443791306592e-05
2021-2025,IA / ML,TH,64,41.28333333333333,28372,20961.43527167277,0.0022557451008036094,0.001969489817766607
2021-2025,IA / ML,TJ,7,3.0,28372,20961.43527167277,0.00024672212040039473,0.00014311997060879663
2021-2025,IA / ML,TN,32,16.78333333333333,28372,20961.43527167277,0.0011278725504018047,0.0008006767244614345
2021-2025,IA / ML,TR,183,121.6984126984127,28372,20961.43527167277,0.00645002114761032,0.00580582441617801
2021-2025,IA / ML,TV,2,1.0,28372,20961.43527167277,7.049203440011279e-05,4.770665686959888e-05
2021-2025,IA / ML,TW,917,659.6254329004329,28372,20961.43527167277,0.03232059777245171,0.03146852418984157
2021-2025,IA / ML,TZ,3,0.5269230769230769,28372,20961.43527167277,0.00010573805160016917,2.5137738427442487e-05
2021-2025,IA / ML,UA,21,9.628787878787879,28372,20961.43527167277,0.0007401663612011843,0.00045935727940348616
2021-2025,IA / ML,UG,10,2.451165501165501,28372,20961.43527167277,0.00035246017200056393,0.00011693691149470093
2021-2025,IA / ML,UM,3,1.5,28372,20961.43527167277,0.00010573805160016917,7.155998530439832e-05
2021-2025,IA / ML,US,40990,30650.564946164945,28372,20961.43527167277,1.4447342450303116,1.4622359847460464
2021-2025,IA / ML,UY,11,6.083333333333333,28372,20961.43527167277,0.0003877061892006203,0.0002902154959567265
2021-2025,IA / ML,UZ,5,2.083333333333333,28372,20961.43527167277,0.00017623008600028197,9.938886847833099e-05
2021-2025,IA / ML,VE,1,0.5,28372,20961.43527167277,3.5246017200056396e-05,2.385332843479944e-05
2021-2025,IA / ML,VG,3,1.25,28372,20961.43527167277,0.00010573805160016917,5.96333210869986e-05
2021-2025,IA / ML,VI,1,0.5,28372,20961.43527167277,3.5246017200056396e-05,2.385332843479944e-05
